image_id,image_path,relative_path,label,class_name,folder_name,official_split,width,height,aspect_ratio,split
n02095889_2204,/root/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_2204.jpg,n02095889-Sealyham_terrier/n02095889_2204.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_train,300,426,0.704225352112676,train
n02110063_15727,/root/data/stanford_dogs/Images/n02110063-malamute/n02110063_15727.jpg,n02110063-malamute/n02110063_15727.jpg,98,malamute,n02110063-malamute,official_train,375,500,0.75,train
n02093428_12590,/root/data/stanford_dogs/Images/n02093428-American_Staffordshire_terrier/n02093428_12590.jpg,n02093428-American_Staffordshire_terrier/n02093428_12590.jpg,29,American Staffordshire terrier,n02093428-American_Staffordshire_terrier,official_train,500,333,1.5015015015015014,train
n02109961_5732,/root/data/stanford_dogs/Images/n02109961-Eskimo_dog/n02109961_5732.jpg,n02109961-Eskimo_dog/n02109961_5732.jpg,97,Eskimo dog,n02109961-Eskimo_dog,official_train,380,500,0.76,train
n02109525_6215,/root/data/stanford_dogs/Images/n02109525-Saint_Bernard/n02109525_6215.jpg,n02109525-Saint_Bernard/n02109525_6215.jpg,96,Saint Bernard,n02109525-Saint_Bernard,official_train,400,266,1.5037593984962405,train
n02091032_1649,/root/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_1649.jpg,n02091032-Italian_greyhound/n02091032_1649.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,358,1.3966480446927374,train
n02102040_7886,/root/data/stanford_dogs/Images/n02102040-English_springer/n02102040_7886.jpg,n02102040-English_springer/n02102040_7886.jpg,66,English springer,n02102040-English_springer,official_train,320,240,1.3333333333333333,train
n02088364_12816,/root/data/stanford_dogs/Images/n02088364-beagle/n02088364_12816.jpg,n02088364-beagle/n02088364_12816.jpg,11,beagle,n02088364-beagle,official_train,500,452,1.1061946902654867,train
n02088364_8612,/root/data/stanford_dogs/Images/n02088364-beagle/n02088364_8612.jpg,n02088364-beagle/n02088364_8612.jpg,11,beagle,n02088364-beagle,official_train,375,500,0.75,train
n02097047_1399,/root/data/stanford_dogs/Images/n02097047-miniature_schnauzer/n02097047_1399.jpg,n02097047-miniature_schnauzer/n02097047_1399.jpg,45,miniature schnauzer,n02097047-miniature_schnauzer,official_train,500,375,1.3333333333333333,train
n02089078_1744,/root/data/stanford_dogs/Images/n02089078-black-and-tan_coonhound/n02089078_1744.jpg,n02089078-black-and-tan_coonhound/n02089078_1744.jpg,14,black-and-tan coonhound,n02089078-black-and-tan_coonhound,official_train,353,317,1.113564668769716,train
n02094433_5356,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_5356.jpg,n02094433-Yorkshire_terrier/n02094433_5356.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,375,1.3333333333333333,train
n02105641_523,/root/data/stanford_dogs/Images/n02105641-Old_English_sheepdog/n02105641_523.jpg,n02105641-Old_English_sheepdog/n02105641_523.jpg,78,Old English sheepdog,n02105641-Old_English_sheepdog,official_train,500,375,1.3333333333333333,train
n02107574_2383,/root/data/stanford_dogs/Images/n02107574-Greater_Swiss_Mountain_dog/n02107574_2383.jpg,n02107574-Greater_Swiss_Mountain_dog/n02107574_2383.jpg,87,Greater Swiss Mountain dog,n02107574-Greater_Swiss_Mountain_dog,official_train,300,225,1.3333333333333333,train
n02089867_2280,/root/data/stanford_dogs/Images/n02089867-Walker_hound/n02089867_2280.jpg,n02089867-Walker_hound/n02089867_2280.jpg,15,Walker hound,n02089867-Walker_hound,official_train,432,285,1.5157894736842106,train
n02088466_12003,/root/data/stanford_dogs/Images/n02088466-bloodhound/n02088466_12003.jpg,n02088466-bloodhound/n02088466_12003.jpg,12,bloodhound,n02088466-bloodhound,official_train,355,500,0.71,train
n02097047_1495,/root/data/stanford_dogs/Images/n02097047-miniature_schnauzer/n02097047_1495.jpg,n02097047-miniature_schnauzer/n02097047_1495.jpg,45,miniature schnauzer,n02097047-miniature_schnauzer,official_train,375,500,0.75,train
n02113023_1616,/root/data/stanford_dogs/Images/n02113023-Pembroke/n02113023_1616.jpg,n02113023-Pembroke/n02113023_1616.jpg,111,Pembroke,n02113023-Pembroke,official_train,500,375,1.3333333333333333,train
n02104365_7518,/root/data/stanford_dogs/Images/n02104365-schipperke/n02104365_7518.jpg,n02104365-schipperke/n02104365_7518.jpg,72,schipperke,n02104365-schipperke,official_train,500,333,1.5015015015015014,train
n02086910_4424,/root/data/stanford_dogs/Images/n02086910-papillon/n02086910_4424.jpg,n02086910-papillon/n02086910_4424.jpg,6,papillon,n02086910-papillon,official_train,500,400,1.25,train
n02112018_4644,/root/data/stanford_dogs/Images/n02112018-Pomeranian/n02112018_4644.jpg,n02112018-Pomeranian/n02112018_4644.jpg,107,Pomeranian,n02112018-Pomeranian,official_train,500,375,1.3333333333333333,train
n02101556_7605,/root/data/stanford_dogs/Images/n02101556-clumber/n02101556_7605.jpg,n02101556-clumber/n02101556_7605.jpg,65,clumber,n02101556-clumber,official_train,320,481,0.6652806652806653,train
n02092002_5202,/root/data/stanford_dogs/Images/n02092002-Scottish_deerhound/n02092002_5202.jpg,n02092002-Scottish_deerhound/n02092002_5202.jpg,26,Scottish deerhound,n02092002-Scottish_deerhound,official_train,333,500,0.666,train
n02093991_1397,/root/data/stanford_dogs/Images/n02093991-Irish_terrier/n02093991_1397.jpg,n02093991-Irish_terrier/n02093991_1397.jpg,33,Irish terrier,n02093991-Irish_terrier,official_train,500,375,1.3333333333333333,train
n02097209_2194,/root/data/stanford_dogs/Images/n02097209-standard_schnauzer/n02097209_2194.jpg,n02097209-standard_schnauzer/n02097209_2194.jpg,47,standard schnauzer,n02097209-standard_schnauzer,official_train,550,450,1.2222222222222223,train
n02088632_1047,/root/data/stanford_dogs/Images/n02088632-bluetick/n02088632_1047.jpg,n02088632-bluetick/n02088632_1047.jpg,13,bluetick,n02088632-bluetick,official_train,500,319,1.567398119122257,train
n02093647_3235,/root/data/stanford_dogs/Images/n02093647-Bedlington_terrier/n02093647_3235.jpg,n02093647-Bedlington_terrier/n02093647_3235.jpg,30,Bedlington terrier,n02093647-Bedlington_terrier,official_train,288,356,0.8089887640449438,train
n02105855_16567,/root/data/stanford_dogs/Images/n02105855-Shetland_sheepdog/n02105855_16567.jpg,n02105855-Shetland_sheepdog/n02105855_16567.jpg,79,Shetland sheepdog,n02105855-Shetland_sheepdog,official_train,500,335,1.492537313432836,train
n02107574_1051,/root/data/stanford_dogs/Images/n02107574-Greater_Swiss_Mountain_dog/n02107574_1051.jpg,n02107574-Greater_Swiss_Mountain_dog/n02107574_1051.jpg,87,Greater Swiss Mountain dog,n02107574-Greater_Swiss_Mountain_dog,official_train,500,333,1.5015015015015014,train
n02094433_785,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_785.jpg,n02094433-Yorkshire_terrier/n02094433_785.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,360,348,1.0344827586206897,train
n02100236_1802,/root/data/stanford_dogs/Images/n02100236-German_short-haired_pointer/n02100236_1802.jpg,n02100236-German_short-haired_pointer/n02100236_1802.jpg,59,German short-haired pointer,n02100236-German_short-haired_pointer,official_train,500,375,1.3333333333333333,train
n02105855_3255,/root/data/stanford_dogs/Images/n02105855-Shetland_sheepdog/n02105855_3255.jpg,n02105855-Shetland_sheepdog/n02105855_3255.jpg,79,Shetland sheepdog,n02105855-Shetland_sheepdog,official_train,375,500,0.75,train
n02112137_6808,/root/data/stanford_dogs/Images/n02112137-chow/n02112137_6808.jpg,n02112137-chow/n02112137_6808.jpg,108,chow,n02112137-chow,official_train,375,500,0.75,train
n02093256_2817,/root/data/stanford_dogs/Images/n02093256-Staffordshire_bullterrier/n02093256_2817.jpg,n02093256-Staffordshire_bullterrier/n02093256_2817.jpg,28,Staffordshire bullterrier,n02093256-Staffordshire_bullterrier,official_train,500,375,1.3333333333333333,train
n02099429_3029,/root/data/stanford_dogs/Images/n02099429-curly-coated_retriever/n02099429_3029.jpg,n02099429-curly-coated_retriever/n02099429_3029.jpg,55,curly-coated retriever,n02099429-curly-coated_retriever,official_train,640,453,1.4128035320088301,train
n02099267_921,/root/data/stanford_dogs/Images/n02099267-flat-coated_retriever/n02099267_921.jpg,n02099267-flat-coated_retriever/n02099267_921.jpg,54,flat-coated retriever,n02099267-flat-coated_retriever,official_train,399,500,0.798,train
n02096177_11547,/root/data/stanford_dogs/Images/n02096177-cairn/n02096177_11547.jpg,n02096177-cairn/n02096177_11547.jpg,41,cairn,n02096177-cairn,official_train,343,379,0.9050131926121372,train
n02106382_2763,/root/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_2763.jpg,n02106382-Bouvier_des_Flandres/n02106382_2763.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,500,375,1.3333333333333333,train
n02093256_14522,/root/data/stanford_dogs/Images/n02093256-Staffordshire_bullterrier/n02093256_14522.jpg,n02093256-Staffordshire_bullterrier/n02093256_14522.jpg,28,Staffordshire bullterrier,n02093256-Staffordshire_bullterrier,official_train,298,500,0.596,train
n02092339_3306,/root/data/stanford_dogs/Images/n02092339-Weimaraner/n02092339_3306.jpg,n02092339-Weimaraner/n02092339_3306.jpg,27,Weimaraner,n02092339-Weimaraner,official_train,349,350,0.9971428571428571,train
n02108551_340,/root/data/stanford_dogs/Images/n02108551-Tibetan_mastiff/n02108551_340.jpg,n02108551-Tibetan_mastiff/n02108551_340.jpg,93,Tibetan mastiff,n02108551-Tibetan_mastiff,official_train,500,387,1.2919896640826873,train
n02097474_120,/root/data/stanford_dogs/Images/n02097474-Tibetan_terrier/n02097474_120.jpg,n02097474-Tibetan_terrier/n02097474_120.jpg,49,Tibetan terrier,n02097474-Tibetan_terrier,official_train,375,500,0.75,train
n02085620_7440,/root/data/stanford_dogs/Images/n02085620-Chihuahua/n02085620_7440.jpg,n02085620-Chihuahua/n02085620_7440.jpg,0,Chihuahua,n02085620-Chihuahua,official_train,500,375,1.3333333333333333,train
n02113624_2883,/root/data/stanford_dogs/Images/n02113624-toy_poodle/n02113624_2883.jpg,n02113624-toy_poodle/n02113624_2883.jpg,113,toy poodle,n02113624-toy_poodle,official_train,375,500,0.75,train
n02098105_2757,/root/data/stanford_dogs/Images/n02098105-soft-coated_wheaten_terrier/n02098105_2757.jpg,n02098105-soft-coated_wheaten_terrier/n02098105_2757.jpg,51,soft-coated wheaten terrier,n02098105-soft-coated_wheaten_terrier,official_train,500,375,1.3333333333333333,train
n02093647_3515,/root/data/stanford_dogs/Images/n02093647-Bedlington_terrier/n02093647_3515.jpg,n02093647-Bedlington_terrier/n02093647_3515.jpg,30,Bedlington terrier,n02093647-Bedlington_terrier,official_train,160,170,0.9411764705882353,train
n02091467_1631,/root/data/stanford_dogs/Images/n02091467-Norwegian_elkhound/n02091467_1631.jpg,n02091467-Norwegian_elkhound/n02091467_1631.jpg,23,Norwegian elkhound,n02091467-Norwegian_elkhound,official_train,500,333,1.5015015015015014,train
n02090622_6166,/root/data/stanford_dogs/Images/n02090622-borzoi/n02090622_6166.jpg,n02090622-borzoi/n02090622_6166.jpg,18,borzoi,n02090622-borzoi,official_train,500,388,1.288659793814433,train
n02096585_11427,/root/data/stanford_dogs/Images/n02096585-Boston_bull/n02096585_11427.jpg,n02096585-Boston_bull/n02096585_11427.jpg,44,Boston bull,n02096585-Boston_bull,official_train,500,333,1.5015015015015014,train
n02090622_6443,/root/data/stanford_dogs/Images/n02090622-borzoi/n02090622_6443.jpg,n02090622-borzoi/n02090622_6443.jpg,18,borzoi,n02090622-borzoi,official_train,500,360,1.3888888888888888,train
n02105855_7763,/root/data/stanford_dogs/Images/n02105855-Shetland_sheepdog/n02105855_7763.jpg,n02105855-Shetland_sheepdog/n02105855_7763.jpg,79,Shetland sheepdog,n02105855-Shetland_sheepdog,official_train,500,375,1.3333333333333333,train
n02108551_634,/root/data/stanford_dogs/Images/n02108551-Tibetan_mastiff/n02108551_634.jpg,n02108551-Tibetan_mastiff/n02108551_634.jpg,93,Tibetan mastiff,n02108551-Tibetan_mastiff,official_train,500,375,1.3333333333333333,train
n02113978_2508,/root/data/stanford_dogs/Images/n02113978-Mexican_hairless/n02113978_2508.jpg,n02113978-Mexican_hairless/n02113978_2508.jpg,116,Mexican hairless,n02113978-Mexican_hairless,official_train,500,375,1.3333333333333333,train
n02085620_1152,/root/data/stanford_dogs/Images/n02085620-Chihuahua/n02085620_1152.jpg,n02085620-Chihuahua/n02085620_1152.jpg,0,Chihuahua,n02085620-Chihuahua,official_train,500,375,1.3333333333333333,train
n02086240_1016,/root/data/stanford_dogs/Images/n02086240-Shih-Tzu/n02086240_1016.jpg,n02086240-Shih-Tzu/n02086240_1016.jpg,4,Shih-Tzu,n02086240-Shih-Tzu,official_train,270,360,0.75,train
n02112350_7141,/root/data/stanford_dogs/Images/n02112350-keeshond/n02112350_7141.jpg,n02112350-keeshond/n02112350_7141.jpg,109,keeshond,n02112350-keeshond,official_train,500,375,1.3333333333333333,train
n02109525_523,/root/data/stanford_dogs/Images/n02109525-Saint_Bernard/n02109525_523.jpg,n02109525-Saint_Bernard/n02109525_523.jpg,96,Saint Bernard,n02109525-Saint_Bernard,official_train,375,500,0.75,train
n02102480_7591,/root/data/stanford_dogs/Images/n02102480-Sussex_spaniel/n02102480_7591.jpg,n02102480-Sussex_spaniel/n02102480_7591.jpg,69,Sussex spaniel,n02102480-Sussex_spaniel,official_train,328,455,0.7208791208791209,train
n02111889_12976,/root/data/stanford_dogs/Images/n02111889-Samoyed/n02111889_12976.jpg,n02111889-Samoyed/n02111889_12976.jpg,106,Samoyed,n02111889-Samoyed,official_train,299,328,0.9115853658536586,train
n02093256_5820,/root/data/stanford_dogs/Images/n02093256-Staffordshire_bullterrier/n02093256_5820.jpg,n02093256-Staffordshire_bullterrier/n02093256_5820.jpg,28,Staffordshire bullterrier,n02093256-Staffordshire_bullterrier,official_train,400,299,1.3377926421404682,train
n02107908_8207,/root/data/stanford_dogs/Images/n02107908-Appenzeller/n02107908_8207.jpg,n02107908-Appenzeller/n02107908_8207.jpg,89,Appenzeller,n02107908-Appenzeller,official_train,333,500,0.666,train
n02086240_1082,/root/data/stanford_dogs/Images/n02086240-Shih-Tzu/n02086240_1082.jpg,n02086240-Shih-Tzu/n02086240_1082.jpg,4,Shih-Tzu,n02086240-Shih-Tzu,official_train,500,350,1.4285714285714286,train
n02110806_4472,/root/data/stanford_dogs/Images/n02110806-basenji/n02110806_4472.jpg,n02110806-basenji/n02110806_4472.jpg,101,basenji,n02110806-basenji,official_train,320,240,1.3333333333333333,train
n02113023_3167,/root/data/stanford_dogs/Images/n02113023-Pembroke/n02113023_3167.jpg,n02113023-Pembroke/n02113023_3167.jpg,111,Pembroke,n02113023-Pembroke,official_train,382,400,0.955,train
n02113023_1976,/root/data/stanford_dogs/Images/n02113023-Pembroke/n02113023_1976.jpg,n02113023-Pembroke/n02113023_1976.jpg,111,Pembroke,n02113023-Pembroke,official_train,334,500,0.668,train
n02099849_2581,/root/data/stanford_dogs/Images/n02099849-Chesapeake_Bay_retriever/n02099849_2581.jpg,n02099849-Chesapeake_Bay_retriever/n02099849_2581.jpg,58,Chesapeake Bay retriever,n02099849-Chesapeake_Bay_retriever,official_train,445,500,0.89,train
n02093754_6992,/root/data/stanford_dogs/Images/n02093754-Border_terrier/n02093754_6992.jpg,n02093754-Border_terrier/n02093754_6992.jpg,31,Border terrier,n02093754-Border_terrier,official_train,456,500,0.912,train
n02093754_1722,/root/data/stanford_dogs/Images/n02093754-Border_terrier/n02093754_1722.jpg,n02093754-Border_terrier/n02093754_1722.jpg,31,Border terrier,n02093754-Border_terrier,official_train,500,375,1.3333333333333333,train
n02092339_431,/root/data/stanford_dogs/Images/n02092339-Weimaraner/n02092339_431.jpg,n02092339-Weimaraner/n02092339_431.jpg,27,Weimaraner,n02092339-Weimaraner,official_train,500,334,1.4970059880239521,train
n02089867_3448,/root/data/stanford_dogs/Images/n02089867-Walker_hound/n02089867_3448.jpg,n02089867-Walker_hound/n02089867_3448.jpg,15,Walker hound,n02089867-Walker_hound,official_train,500,450,1.1111111111111112,train
n02105056_7355,/root/data/stanford_dogs/Images/n02105056-groenendael/n02105056_7355.jpg,n02105056-groenendael/n02105056_7355.jpg,73,groenendael,n02105056-groenendael,official_train,500,333,1.5015015015015014,train
n02108089_2718,/root/data/stanford_dogs/Images/n02108089-boxer/n02108089_2718.jpg,n02108089-boxer/n02108089_2718.jpg,91,boxer,n02108089-boxer,official_train,500,375,1.3333333333333333,train
n02096294_1805,/root/data/stanford_dogs/Images/n02096294-Australian_terrier/n02096294_1805.jpg,n02096294-Australian_terrier/n02096294_1805.jpg,42,Australian terrier,n02096294-Australian_terrier,official_train,288,233,1.2360515021459229,train
n02097047_2418,/root/data/stanford_dogs/Images/n02097047-miniature_schnauzer/n02097047_2418.jpg,n02097047-miniature_schnauzer/n02097047_2418.jpg,45,miniature schnauzer,n02097047-miniature_schnauzer,official_train,500,375,1.3333333333333333,train
n02110958_15351,/root/data/stanford_dogs/Images/n02110958-pug/n02110958_15351.jpg,n02110958-pug/n02110958_15351.jpg,102,pug,n02110958-pug,official_train,500,332,1.5060240963855422,train
n02096437_3319,/root/data/stanford_dogs/Images/n02096437-Dandie_Dinmont/n02096437_3319.jpg,n02096437-Dandie_Dinmont/n02096437_3319.jpg,43,Dandie Dinmont,n02096437-Dandie_Dinmont,official_train,500,415,1.2048192771084338,train
n02092002_9785,/root/data/stanford_dogs/Images/n02092002-Scottish_deerhound/n02092002_9785.jpg,n02092002-Scottish_deerhound/n02092002_9785.jpg,26,Scottish deerhound,n02092002-Scottish_deerhound,official_train,418,500,0.836,train
n02097047_4440,/root/data/stanford_dogs/Images/n02097047-miniature_schnauzer/n02097047_4440.jpg,n02097047-miniature_schnauzer/n02097047_4440.jpg,45,miniature schnauzer,n02097047-miniature_schnauzer,official_train,500,332,1.5060240963855422,train
n02092339_1521,/root/data/stanford_dogs/Images/n02092339-Weimaraner/n02092339_1521.jpg,n02092339-Weimaraner/n02092339_1521.jpg,27,Weimaraner,n02092339-Weimaraner,official_train,500,500,1.0,train
n02099849_3403,/root/data/stanford_dogs/Images/n02099849-Chesapeake_Bay_retriever/n02099849_3403.jpg,n02099849-Chesapeake_Bay_retriever/n02099849_3403.jpg,58,Chesapeake Bay retriever,n02099849-Chesapeake_Bay_retriever,official_train,500,375,1.3333333333333333,train
n02106550_4239,/root/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_4239.jpg,n02106550-Rottweiler/n02106550_4239.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,375,1.3333333333333333,train
